10.6,6.767004866
9.8125,10.0014427
14.47058824,11.47225761
15.4,26.70325833
17.05882353,27.89965833
16.64285714,34.25087049
18.5,27.25171356
19.53333333,57.2310322
21.53846154,51.73413627
19.8,35.50996544
20.07142857,26.72601469
21.76923077,22.71274223
21.5,13.63067781
23,19.12660372
25.91666667,13.80817491
29.81818182,15.67975265
34.45454545,12.74955268
27.61538462,12.21698433
33.9,8.443695637
32.09090909,9.669194338
29.5,7.437516897
30.6,5.642491689
32.90909091,4.118938005
27.41666667,5.834913236
31.63636364,4.823451108
11.95238095,5.843715869
31.08333333,3.384448872
33.18181818,2.936780298
37,3.53703825
30.75,1.918175429
28.91666667,2.453801637
23.2,2.928903506
26.92307692,3.063763226
29.66666667,3.299544789
28.38461538,2.375998338
29.5,1.896746023
37.7,2.206004851
26.76923077,3.969477824
36.9,1.737414797
38.9,1.885067547
25.28571429,2.074467304
26.38461538,2.221327539
25,1.016931869
22.9375,1.947939256
32.7,0.924197281
26.38461538,2.747387609
33.90909091,0.906781264
27.75,2.991536548
33.27272727,2.179491232
30.36363636,0.967317202
36.1,-0.27722432
30.81818182,2.133830974
34.27272727,2.537959427
32.81818182,1.416226
33.90909091,1.275990843
34.18181818,2.159580694
37.1,1.683410905
26.61538462,2.080457757
26.08333333,2.069495457
35.4,2.887563962
36.2,1.670399601
39.55555556,0.953245153
36.2,1.696314407
23.93333333,2.141165133
50.25,0.205185412
23.5,2.094867712
19.6875,3.582238568
27.5,2.270368259
40.66666667,0.14392348
26.90909091,0.993332217
33.9,1.588701628
28.25,1.441213628
27.66666667,0.907403917
42.77777778,1.692970582
39,1.908407329
40,2.046755419
33.9,1.55336231
34,0.257701825
32.54545455,-0.340884532
27.75,2.871129763
31.7,1.32260957
34.72727273,-0.149276195
34.72727273,0.619830567
37.9,0.273253628
36.8,1.593253097
36.6,1.432743281
37.72727273,2.814977449
39.55555556,1.800534702
29.90909091,2.252880297
35.6,1.465787224
39.6,1.426915101
35.6,1.630263316
45.11111111,2.516823928
43.11111111,2.153123447
26.76923077,3.024752126
54,1.572486236
45.66666667,0.856606597
47.11111111,0.25849815
18.125,3.055780786
50.625,1.120531374
